unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
460752,BT 38,East,England,Rural,801 to 900m,FTTC,B,33.15960747,32.60045832,33.33033652,33.16027716,33.13246271,33.18809161,5.416453041,5.33064,5.448285678,5.394115147,5.001976,5.663192,7.00E-04,0,7.93368783,7.97103375,0.52737569,0.52929032,0.30306336,0.31048387,7.07260082,7.05340323,0.0011,0.0027,170.0698544,173.7779836,0.6774,0.0444,0.8111,0.1444,0,932.3881222,0.0333,0.8,0.1667,0,882.31345,1,0,0,0,1020.055084,1,0,0,0,1088.098919,0,1,0,0,1041.12945,0,1,0,0,980.8725484
816893,Virgin 350,South East,England,Rural,801 to 900m,Cable,B,370.3673041,302.8158714,384.1037937,375.1275295,370.4747486,377.674854,36.45291909,34.13929943,36.89837086,36.15837584,30.222064,36.910288,0,0,11.58100774,12.00909975,1.58807443,2.02357143,0.19655161,0.26903704,18.41221101,18.88792,2.00E-04,0,283.4318136,284.81118,0.0357,0.0556,0.7843,0.1601,0,643.6236144,0.0385,0.7692,0.1923,0,598.3055962,1,0,0,0,247.2069441,1,0,0,0,276.6568077,0,1,0,0,832.3540294,0,1,0,0,857.0589231
940990,BT 38,South East,England,Rural,801 to 900m,FTTC,B,33.39442262,23.0585444,35.8055664,33.0078816,31.3618252,34.7136584,8.419337294,7.7624932,8.5213476,8.416124842,6.685024,8.521856,6.00E-04,0.0046,13.26288859,13.93840361,0.48946696,0.50355,0.97777533,0.98122222,12.42004605,12.79168182,0.0194,0.0179,176.5923893,185.7357105,3.05,0.0526,0.8596,0.0877,0,485.2525614,,,,,,0.931,0.069,0,0,1088.394983,,,,,,0,1,0,0,783.0593898,,,,,
168738,EE 76,South East,England,Rural,801 to 900m,FTTC,B,73.62120333,70.46933497,74.35229781,73.27842982,72.67140828,73.89577517,18.52126426,18.17137006,18.57793368,18.51218444,18.006792,18.577128,1.00E-04,0,11.14496396,11.08953175,0.31995665,0.33007143,0.41836127,0.46682143,10.70449589,10.76176667,3.00E-04,4.00E-04,454.9929119,434.64804,0.0645,0.0452,0.8133,0.1416,0,908.7302681,0.0385,0.8077,0.1538,0,851.3466923,1,0,0,0,487.5970086,1,0,0,0,531.7500566,0,1,0,0,702.5448909,0,1,0,0,727.3559
455620,BT 52,Scotland,Scotland,Urban,801 to 900m,FTTC,B,45.29712889,43.38594503,45.63665832,45.06927578,44.65612829,45.27679343,5.555563653,5.474495742,5.567291097,5.542477382,5.353552,5.567568,0,0,16.22430486,16.3468888,0.39053073,0.40714815,0.4502312,0.49282143,15.04471056,15.06701724,1.00E-04,0,157.8288961,158.6258597,0.0323,0.0427,0.8091,0.1481,0,919.4223761,0.037,0.7778,0.1852,0,850.278,1,0,0,0,832.5069506,1,0,0,0,881.4473684,0,1,0,0,612.14325,0,1,0,0,624.9759107
947328,Virgin 350,Northern Ireland,Northern Ireland,Urban,801 to 900m,Cable,B,367.1829974,293.9550483,384.0387203,360.959912,345.5988929,373.3583652,36.87889145,36.79079613,36.93801136,36.87649123,36.693,36.980688,5.00E-04,0,12.80338958,12.860624,0.84536982,1.12892308,0.19717751,0.2222963,20.11306751,20.33642373,2.00E-04,0,305.9181994,304.4399773,0.0968,0.0383,0.8123,0.1494,0,521.5979157,0.0227,0.7955,0.1818,0,500.1719318,1,0,0,0,299.3954607,1,0,0,0,323.6920702,0,1,0,0,691.4118842,0,1,0,0,699.7251754
815269,EE 76,East Midlands,England,Rural,801 to 900m,FTTC,B,68.63120232,62.46554374,70.9538849,69.51107083,66.87074629,68.429248,17.85963144,16.02093523,18.51959045,17.908616,10.657688,18.572488,0.0015,0,13.30035696,13.98522333,0.49583861,0.76004167,0.6511519,0.99720833,13.64937997,14.68170492,0.001,0.0025,330.7276949,356.4312857,0.1613,0.0397,0.8179,0.1424,0,943.3977219,0.0208,0.7917,0.1875,0,882.4557917,1,0,0,0,1432.664284,1,0,0,0,1446.705,0,1,0,0,1244.013322,0,1,0,0,1299.971745
942336,Sky 76,South East,England,Rural,801 to 900m,FTTC,B,62.32696167,59.01836439,62.64551794,61.8622724,61.16906606,62.61977419,18.20157964,18.01232877,18.25042864,18.1867217,17.700712,18.266496,0,0,5.72811176,5.75631727,0.15398082,0.15257143,0.3224,0.35844828,10.48752747,10.49863333,2.00E-04,3.00E-04,133.4529876,117.2619167,0.0645,0.0417,0.8139,0.1444,0,450.8435278,0.0167,0.8167,0.1667,0,423.4081167,1,0,0,0,821.7221828,1,0,0,0,821.926871,0,1,0,0,451.1738145,0,1,0,0,450.057
942918,TalkTalk 38,London,England,Rural,801 to 900m,FTTC,B,37.00759173,35.8095871,37.13156645,36.94923136,36.864508,37.04363307,9.294608338,9.267925162,9.300464258,9.294380426,9.229968,9.300712,0,0,5.14195302,5.33200677,0.20026959,0.19352632,0.31576176,0.33738095,7.41010909,7.40341667,6.00E-04,0,130.2221499,129.6443404,0.2258,0.0397,0.8179,0.1424,0,751.9883444,0.0426,0.8085,0.1489,0,712.8909787,1,0,0,0,872.9495728,1,0,0,0,874.7206042,0,1,0,0,531.9911536,0,1,0,0,531.4389348
941056,TalkTalk 76,Wales,Wales,Rural,801 to 900m,FTTC,B,70.24539155,62.68901733,71.532656,70.4070082,68.88035267,70.68407867,18.59949911,18.193146,18.64447133,18.57398178,17.315192,18.645632,2.00E-04,0,6.57718471,6.13292219,0.16419291,0.15833333,0.20466929,0.27023529,15.32835336,15.30619565,0.0011,4.00E-04,152.1394299,168.0097027,0.4167,0.0615,0.7923,0.1462,0,467.3388962,0.0476,0.8095,0.1429,0,446.7793571,1,0,0,0,541.3938921,1,0,0,0,548.8317838,0,1,0,0,373.0519023,0,1,0,0,447.5335
35233,Plusnet 76,North West,England,Rural,801 to 900m,FTTC,B,45.90621738,37.61323561,49.68115923,44.76700542,42.45233867,46.21859227,12.00183695,11.61951458,12.09201445,11.95116979,11.5764,12.074944,1.00E-04,0,25.75542549,25.8181713,2.75507895,4.8363913,5.73117302,6.84423077,14.72345405,14.91916393,1.00E-04,1.00E-04,174.8851384,173.9206667,0,0.0494,0.8023,0.1483,0,976.9224651,0.0545,0.7818,0.1636,0,939.5375091,1,0,0,0,805.3263305,1,0,0,0,889.6818246,0,1,0,0,1196.485986,0,1,0,0,1278.985288
257826,Sky 76,Scotland,Scotland,Rural,801 to 900m,FTTC,B,72.06482963,65.37853884,72.76797781,71.78267934,70.91421136,72.68480748,18.63703128,18.21149832,18.68351561,18.63445075,18.435368,18.71092,3.00E-04,0,7.66607117,7.60059305,0.20485753,0.2024,0.18537602,0.21,22.20323045,22.24401667,1.00E-04,0,204.3997078,215.6942373,0.0323,0.0444,0.8111,0.1444,0,616.0385361,0.0333,0.8,0.1667,0,581.0095,1,0,0,0,737.7729892,1,0,0,0,864.4481613,0,1,0,0,637.0798253,0,1,0,0,681.8775161
941012,TalkTalk 17,South West,England,Rural,801 to 900m,ADSL,B,8.357319365,7.357534452,8.620174968,8.44227214,8.311041548,8.469003613,0.837880484,0.767639484,0.859213419,0.843286,0.796424,0.86472,0.0013,0,17.0534754,16.55082609,1.14513772,1.12307692,0.8942012,0.88165385,23.44255772,23.49363333,0.0031,0,520.8416432,551.2522034,1.3871,0.0115,0.8448,0.1437,0,1203.766374,0,0.8305,0.1695,0,1149.598593,0,0.9972,0.0028,0,1737.811571,0,1,0,0,1581.633233,0,0.9972,0.0028,0,1431.268649,0,1,0,0,1440.149175
947644,BT 38,South West,England,Rural,801 to 900m,FTTC,B,28.96536863,27.35382621,29.29094124,28.91930038,28.70405344,29.21283168,5.682069221,5.468543448,5.811552552,5.700695238,5.358,5.888728,0,0,10.06087113,9.95619194,0.30460581,0.2947,0.36276763,0.3319,8.867606,8.76748837,0.001,0.0058,452.4878816,561.8625385,0.9355,0.0345,0.8448,0.1207,0,770.0513448,0.0526,0.7895,0.1579,0,845.5424211,0.9831,0.0169,0,0,1924.472016,0.9474,0.0526,0,0,2341.116727,0,1,0,0,1398.75119,0,1,0,0,1750.804474
806412,Plusnet 17,South West,England,Rural,801 to 900m,ADSL,B,12.88968375,12.6894129,12.90789419,12.89050072,12.74181626,12.89905136,0.907051751,0.879383226,0.917886452,0.906315672,0.785656,0.920448,1.00E-04,0,19.48853525,19.6301395,0.84323611,0.91674194,0.35543056,0.36677419,18.34583699,18.38809677,2.00E-04,0,374.6289007,379.3178853,0.0645,0.0225,0.8315,0.1461,0,774.7481124,0,0.8276,0.1724,0,733.4517931,0,1,0,0,1129.55614,0,1,0,0,1141.410161,0,1,0,0,1333.829613,0,1,0,0,1319.870871
355002,Sky 38,Wales,Wales,Rural,801 to 900m,FTTC,B,37.24159288,37.13036284,37.28872232,37.23190088,37.20979381,37.25712077,6.784189304,6.687935226,6.810994581,6.785286,6.693848,6.8292,0,0,6.50407303,6.45954446,0.34290137,0.34186667,0.42692877,0.44456667,11.20420191,11.21837705,1.00E-04,0,236.3181715,241.1816129,0.0323,0.0472,0.8083,0.1444,0,925.3026944,0.0333,0.8,0.1667,0,874.30685,1,0,0,0,1030.691846,1,0,0,0,1298.059279,0,1,0,0,603.2298898,0,1,0,0,599.2892419
941196,TalkTalk 76,South East,England,Rural,801 to 900m,FTTC,B,70.02118883,66.97503432,70.86245471,69.79873396,69.1534512,69.41062,18.58848663,18.16339226,18.66570271,18.59821062,17.979944,18.675496,8.00E-04,0,6.20190065,6.0607974,0.19797361,0.18896667,0.83129912,0.93336667,6.29115789,6.43715254,0.0013,8.00E-04,78.18588416,79.50180702,0.2903,0.0445,0.816,0.1395,0,435.072635,0.0351,0.7895,0.1754,0,405.3591404,1,0,0,0,472.3501355,1,0,0,0,467.1297895,0,1,0,0,392.21338,0,1,0,0,423.9189661
948414,Virgin 200,London,England,Rural,801 to 900m,Cable,B,206.0854422,193.757063,209.8396805,204.9333872,201.7459781,206.2444619,11.98950939,11.67274219,12.09017936,11.93168347,11.33172,12.097096,0,0,14.90213,15.19608787,2.34461582,2.56803226,0.15847458,0.21616129,19.45335724,19.69084483,4.00E-04,0,298.8856006,291.7877759,0.129,0.0461,0.8098,0.1441,0,496.6969856,0.0345,0.7931,0.1724,0,479.8383448,1,0,0,0,327.5340389,1,0,0,0,394.2162951,0,1,0,0,689.3983452,0,1,0,0,661.7332623
941576,TalkTalk 38,East,England,Rural,801 to 900m,FTTC,B,27.4159814,24.49847613,28.01942968,27.55990007,27.31263547,27.86045307,6.646231339,6.289695484,6.708154322,6.638700631,6.373528,6.713096,0,0,10.07194596,10.08870796,0.202059,0.19523077,0.4042,0.66315385,6.64997609,6.79221667,4.00E-04,0,152.5839181,157.63875,0.0968,0.0358,0.8209,0.1433,0,526.2883612,0.0182,0.8,0.1818,0,497.3208909,0.9885,0.0115,0,0,1182.74942,0.9825,0.0175,0,0,1173.719655,0,1,0,0,2002.269548,0,1,0,0,1819.846983
939912,BT 76,South East,England,Rural,801 to 900m,FTTC,B,74.22557278,73.86005832,74.32440619,74.20415275,74.12533316,74.23783948,12.83696974,12.77677316,12.84228077,12.84700957,12.692184,13.034976,0,0,6.95499608,7.00559204,0.15752975,0.1476,0.31570621,0.32016667,5.65490371,5.66509677,3.00E-04,2.00E-04,75.40874212,75.10158491,0.129,0.0444,0.8136,0.142,0,419.3740148,0.0392,0.7843,0.1765,0,400.1513726,1,0,0,0,485.2410287,1,0,0,0,522.7693519,0,1,0,0,387.4421029,0,1,0,0,428.6691132
8554,Plusnet 38,South West,England,Rural,801 to 900m,FTTC,B,35.53553836,34.67980343,35.70474248,35.542091,35.4718828,35.6122992,9.14524079,8.888518095,9.224670095,9.153018257,8.787816,9.250656,0.0012,0,18.4096284,18.53538778,0.55824464,0.38994737,0.25834764,0.2704,10.37005757,10.44705,5.00E-04,0,159.7853434,169.4572632,0.0968,,,,,,,,,,,1,0,0,0,998.7949234,1,0,0,0,1002.285308,,,,,,,,,,
125770,BT 76,South West,England,Rural,801 to 900m,FTTC,B,72.31316563,62.09000568,73.767144,70.07496787,66.71771406,71.84197342,20.75893193,20.39349368,20.81029936,20.72809853,19.566328,20.81116,0,0,7.34244266,7.44461922,0.19552066,0.2652069,0.06697802,0.11262069,5.40964883,5.46996552,3.00E-04,0.001,84.15136501,85.5564918,0.0968,0.0417,0.8139,0.1444,0,887.3123361,0.0333,0.8,0.1667,0,860.6182667,0.9892,0.0108,0,0,570.583117,0.9677,0.0323,0,0,915.236697,0,1,0,0,471.2238059,0,1,0,0,489.4165323
816905,Virgin 350,East,England,Rural,801 to 900m,Cable,B,355.269343,223.5866297,382.5263319,349.2446282,334.7691819,356.6346309,36.57690365,36.46354736,36.63331174,36.57234457,36.416696,36.636512,1.00E-04,0.0014,10.67382358,11.18633102,1.70234451,2.06335,0.09831595,0.08773913,16.12102069,16.57417544,4.00E-04,0,240.3526882,227.5519535,0.0645,0.043,0.8179,0.1391,0,592.6180861,0.0227,0.8182,0.1591,0,609.4666818,0.9808,0.0192,0,0,413.5399811,0.9545,0.0455,0,0,668.3148085,0,1,0,0,801.2252659,0,1,0,0,883.4530612
940946,TalkTalk 76,East,England,Rural,801 to 900m,FTTC,B,73.98014372,71.58508554,74.73422985,74.53287849,74.40975771,74.6531421,17.62287314,17.19751538,17.98900615,17.62205015,17.394432,18.520856,0,0,6.01213328,5.633944,0.15755642,0.14928571,0.16723735,0.2145,7.50899339,7.51955319,0.0015,0,82.56917215,82.18247368,0.1923,0.0484,0.7944,0.1573,0,455.0801774,0.0513,0.7436,0.2051,0,436.2737949,1,0,0,0,451.3562105,1,0,0,0,438.2184615,0,1,0,0,551.640468,0,1,0,0,486.3249487
250026,EE 76,Yorkshire & Humberside,England,Rural,801 to 900m,FTTC,B,60.06336367,56.06863536,60.76824129,59.78323281,58.99422994,60.47388645,13.87610504,13.40851123,14.07573264,13.9184861,12.771032,14.613088,0.0033,0.0018,14.04401414,13.84135575,0.36693388,0.36796774,1.01935989,1.1468,11.8803269,11.94047458,0.0036,0.0039,524.8340069,511.1666333,0.1935,0.0501,0.8078,0.1421,0,933.8992758,0.0333,0.8,0.1667,0,892.4778833,1,0,0,0,676.1360378,1,0,0,0,820.0767419,0,1,0,0,931.0739974,0,1,0,0,914.5524375
948290,Virgin 200,Northern Ireland,Northern Ireland,Urban,801 to 900m,Cable,B,215.2017135,205.7354964,219.4653455,208.3165803,200.6219609,210.7110053,12.06723077,12.00992873,12.09562982,12.07678286,12.006152,12.114928,2.00E-04,0,12.125698,11.55781323,1.33087097,1.376,0.17589431,0.2414,22.29196254,22.50166667,1.00E-04,0,229.4072689,227.39075,0.0323,0.0106,0.9043,0.0851,0,514.6296064,0,0.8333,0.1667,0,519.3479167,1,0,0,0,386.7376139,1,0,0,0,378.6496364,0,1,0,0,572.3200962,0,1,0,0,590.7276154
42223,TalkTalk 76,South East,England,Rural,801 to 900m,FTTC,B,73.46698206,68.82035845,74.21083794,72.9491568,71.9648296,73.933484,18.4965131,18.09258374,18.54348181,18.4643896,17.55708,18.544808,2.00E-04,0,12.10769108,12.39999004,0.27194444,0.2874,0.24603056,0.30976667,12.01787465,12.07425862,4.00E-04,0.002,147.5915174,149.0650167,0.0968,0.048,0.8051,0.1469,0,920.2298418,0.0345,0.7931,0.1724,0,850.523431,1,0,0,0,626.2973508,1,0,0,0,709.9290333,0,1,0,0,634.2501339,0,1,0,0,663.3645167
974924,EE 38,North West,England,Rural,801 to 900m,FTTC,B,33.52244813,30.99270529,33.98813368,33.13603644,32.64399333,33.2271088,9.266217498,9.194853935,9.279379097,9.260465385,9.04716,9.279632,0,0,22.64425843,22.45939139,0.31038062,0.3305,0.40351903,0.49264,22.41620388,22.46246667,4.00E-04,8.00E-04,493.6645933,509.49304,0.129,0.0514,0.7945,0.1541,0,546.0088356,0.0408,0.7959,0.1633,0,507.6682653,1,0,0,0,1181.185573,1,0,0,0,1296.038679,0,1,0,0,1651.229184,0,1,0,0,1811.437088
948384,Virgin 100,South East,England,Rural,801 to 900m,Cable,B,109.1965614,107.0866057,110.3391221,109.2606885,108.7328472,109.3176013,5.887373113,5.725760258,5.975263226,5.870075672,4.208456,6.047768,0.0049,0.004,11.63027014,11.90002049,1.06384573,1.24974074,0.05136088,0.0558,18.30734478,18.57005,0.0045,0.0047,296.1642011,294.9960328,0.0323,0.0447,0.8101,0.1453,0,519.3455307,0.0333,0.8,0.1667,0,487.6898833,0.9919,0.0081,0,0,650.6911867,1,0,0,0,533.1060645,0,1,0,0,989.6836711,0,1,0,0,729.971831
120556,BT 38,South East,England,Rural,801 to 900m,FTTC,B,25.19331267,21.2839871,25.92738013,25.26654464,24.89216929,25.64092,6.921959912,6.390691871,7.034800258,6.918180328,5.576808,7.098592,0,0,9.04726857,8.62320149,0.30793567,0.30269231,0.35994737,0.43633333,8.95076923,8.78088333,0.0011,8.00E-04,302.6654512,375.5474,0.4516,0.0444,0.8111,0.1444,0,958.8270556,0.0333,0.8,0.1667,0,939.9806333,0.9677,0.0323,0,0,1566.016777,1,0,0,0,1833.047387,0,1,0,0,1009.34786,0,1,0,0,1164.742387
939846,TalkTalk 38,South East,England,Rural,801 to 900m,FTTC,B,20.49769221,15.17565652,24.34265987,21.17266029,20.116257,21.45711067,1.97650018,1.896221419,2.012526968,1.982392976,1.755608,2.09956,3.00E-04,0,5.79377517,5.86209972,0.27268456,0.2652,0.53981208,0.58685,6.53967568,6.54722727,0.0175,0.0111,544.2328236,353.7665952,0.3226,0.0429,0.7714,0.1857,0,548.7928143,0.0256,0.7692,0.2051,0,505.987718,0.7596,0.2056,0.0314,0.0035,1840.745463,0.775,0.225,0,0,1782.290045,0,0.9622,0.0378,0,963.7891808,0,1,0,0,798.1735
193656,Virgin 200,North West,England,Rural,801 to 900m,Cable,B,219.3141375,218.1870973,220.1795739,219.2557424,218.9621432,219.5200772,11.99211095,11.88869394,12.04757368,11.9797711,11.888448,12.066024,0,0,12.05762638,12.49703776,1.71587123,2.09731034,0.09133607,0.11129032,16.81725652,17.10048276,2.00E-04,0.0014,259.5209835,251.4128833,0.0645,0.0446,0.8106,0.1448,0,590.7551504,0.0339,0.7966,0.1695,0,555.3657966,1,0,0,0,332.2168487,1,0,0,0,365.752082,0,1,0,0,655.3986846,0,1,0,0,669.1090656
8556,Sky 76,South West,England,Rural,801 to 900m,FTTC,B,72.27391232,68.43875613,72.79128181,72.31755567,71.38787923,72.65895716,18.6564576,18.45893729,18.69890013,18.65643961,18.113672,18.711928,0,0,5.49033794,5.36257347,0.18947293,0.18309677,0.18359544,0.20226667,8.3576493,8.38222951,2.00E-04,0,103.8407167,104.2046721,0.0645,,,,,,,,,,,1,0,0,0,528.4384944,1,0,0,0,636.6737705,,,,,,,,,,
669054,Virgin 150,London,England,Rural,801 to 900m,Cable,B,157.3930563,156.7199267,157.6445788,157.3898559,157.3332813,157.4470021,10.00912068,9.944611097,10.03065806,10.01281174,9.983656,10.040296,0,0,11.75848875,11.85645659,0.77363068,0.91972414,0.22984419,0.27531034,15.99893084,16.14005085,3.00E-04,0,271.6007437,270.084017,0.2903,0.0457,0.8086,0.1457,0,599.0909229,0.0333,0.8,0.1667,0,576.7854667,0.989,0.011,0,0,602.4204038,1,0,0,0,351.2197258,0,1,0,0,693.1333819,0,1,0,0,710.6353548
943062,TalkTalk 76,Wales,Wales,Rural,801 to 900m,FTTC,B,60.22674777,54.06969781,61.79685032,59.39722433,57.474728,59.4070684,10.94416936,10.71797987,11.048576,10.99906509,9.781872,12.579072,0,0,8.65286921,7.79748634,0.28288655,0.25311111,0.40178571,0.6149,15.44908696,15.64216667,0.0021,0.0029,142.1390971,141.9503529,1.3548,0.0483,0.8068,0.1449,0,435.2614928,0.0952,0.7619,0.1429,0,406.1619048,1,0,0,0,593.4299565,1,0,0,0,605.5275455,0,1,0,0,490.6799565,0,1,0,0,608.4321905
940492,BT 52,East,England,Rural,801 to 900m,FTTC,B,38.37626858,36.04179277,39.01169239,38.40924414,37.7293009,38.87441652,7.378577019,7.248308387,7.410879484,7.38074869,7.114808,7.413888,0,0,6.80664163,6.94086819,0.26233127,0.27482609,0.44599381,0.40377273,8.29642254,12.65998276,3.00E-04,0,360.0543773,410.7063818,0.0645,0.0444,0.8111,0.1444,0,683.7964444,0.0333,0.8,0.1667,0,722.2261333,1,0,0,0,1584.630167,1,0,0,0,2028.519867,0,1,0,0,1155.940793,0,1,0,0,1528.078867
948574,Sky 76,Scotland,Scotland,Urban,801 to 900m,FTTC,B,38.89249512,33.75572516,41.04165136,38.0109435,36.6642549,38.4932891,11.60170766,10.95456542,12.19540284,11.55531263,5.125496,14.13204,0,0,10.50021434,10.68664077,0.25889398,0.264,0.3459049,0.4275,35.38575412,35.48622581,0.0012,7.00E-04,330.5622381,346.1133889,0.9032,0.0476,0.8125,0.1399,0,579.9188244,0.0377,0.8113,0.1509,0,551.8423208,0.9828,0.0172,0,0,1271.035102,0.9636,0.0364,0,0,1637.275544,0,1,0,0,1010.343756,0,1,0,0,1126.540893
813727,Virgin 200,South East,England,Rural,801 to 900m,Cable,B,214.6510612,201.6483523,219.2590043,213.5226924,210.6806,216.8007331,12.10268242,12.07614831,12.11144277,12.09516448,12.002264,12.126776,0,0,11.59612772,11.95270435,1.39811613,1.75071429,0.1804129,0.27,18.63962077,18.94102941,3.00E-04,0,292.7647418,300.5376,0.0323,0.0342,0.7192,0.2466,0,625.527411,0,0.6316,0.3684,0,565.9672105,0.9804,0.0196,0,0,1165.159306,1,0,0,0,402.0161053,0,1,0,0,759.4216887,0,1,0,0,803.312
940606,BT 52,Wales,Wales,Rural,801 to 900m,FTTC,B,48.54306122,48.46314529,48.61266684,48.54343344,48.53676594,48.56229394,9.283388982,9.280180645,9.284208516,9.283457655,9.281712,9.284792,0,0,18.3222381,18.28766235,0.17001366,0.16267742,0.17142623,0.17258621,17.59376164,17.6125,4.00E-04,1.00E-04,165.9171387,163.4247377,0.1613,0.0556,0.8222,0.1222,0,491.0224556,,,,,,1,0,0,0,730.3538478,,,,,,0,1,0,0,419.8289855,,,,,
5220529,EE 20,London,England,Rural,801 to 900m,ADSL,B,8.543890426,8.084003097,8.617706322,8.514726308,8.472964266,8.562501866,1.068983702,1.039555613,1.071851355,1.066774642,1.008072,1.074888,1.00E-04,0,16.62976922,16.45935556,0.8644986,1.2935,0.44156461,0.83743478,13.4588,13.84160714,9.00E-04,2.00E-04,489.1254579,504.4230652,0.2581,0.0125,0.8505,0.1371,0,1166.335022,0,0.8431,0.1569,0,1166.915549,0,0.9972,0.0028,0,1656.830609,0,1,0,0,1641.882755,0,0.9944,0.0056,0,1681.065602,0,1,0,0,1923.86902
947466,TalkTalk 17,North West,England,Rural,801 to 900m,ADSL,B,8.554688215,7.759211613,8.678525935,8.452676108,8.22672,8.500672696,0.831936687,0.748149162,0.854926452,0.834292889,0.675144,0.856032,0,0,24.86143525,24.30102597,2.40585382,1.0264,0.48806977,0.47833333,31.43065385,31.05684091,4.00E-04,1.00E-04,543.5505104,536.3286765,1.2581,0.0036,0.8357,0.1607,0,1280.922971,0,0.7941,0.2059,0,1301.240971,0,0.9897,0.0103,0,1918.777319,0,1,0,0,1842.130842,0,0.9898,0.0102,0,1718.568456,0,1,0,0,1601.322986
815373,EE 76,East,England,Rural,801 to 900m,FTTC,B,51.42752881,42.98834606,53.12356568,51.4878024,50.77161781,52.31343071,14.19326992,11.48145006,16.02814271,14.03241174,6.724168,17.64156,0.0032,0,13.15530753,13.05915761,0.22796176,0.2275,0.58673607,0.60689286,13.8119863,14.94103226,0.0027,0.0022,354.8501786,325.9461475,0.2258,0.0444,0.8111,0.1444,0,1010.362519,0.0333,0.8,0.1667,0,916.2818833,0.9973,0.0027,0,0,1461.681231,1,0,0,0,1485.218355,0,1,0,0,1393.299521,0,1,0,0,1345.057493
814893,BT 76,South East,England,Rural,801 to 900m,FTTC,B,57.73275081,56.36563768,57.89581987,57.68253875,57.49260464,57.87971768,15.6693665,15.60492929,15.67735871,15.67030859,15.516256,15.677648,0,0,8.2564419,8.24706974,0.21925485,0.21753333,0.43293094,0.3841,6.96472603,6.9532,1.00E-04,0,98.55797226,98.35643333,0.0323,0.0447,0.8128,0.1425,0,912.5602291,0.0333,0.8,0.1667,0,862.5270667,1,0,0,0,567.4599108,1,0,0,0,577.9895484,0,1,0,0,652.4217054,0,1,0,0,677.3660161
941466,TalkTalk 38,South East,England,Rural,801 to 900m,FTTC,B,20.9402576,19.6104384,22.10982667,20.70176196,20.28222922,21.01071096,1.202625857,0.753503466,1.8350552,0.898857245,0.377128,9.31872,0.0027,0.0338,11.34978796,10.94412168,1.09771181,1.1317619,0.23797569,0.263,14.76277243,14.93431915,0.0147,0.012,422.4341766,439.1780444,11.2258,0.0493,0.7993,0.1514,0,622.9911585,0.0465,0.7674,0.186,0,557.5609302,0.9863,0.0137,0,0,2616.83696,1,0,0,0,2582.832067,0,1,0,0,921.2804354,0,1,0,0,937.8906444
34502,EE 76,North West,England,Rural,801 to 900m,FTTC,B,73.91705931,72.12449548,74.32142452,73.9062501,73.56021032,74.26691845,18.55081512,18.37036,18.5775951,18.54998807,18.266064,18.588512,0,0,12.66705176,13.31208224,0.72531471,0.8425,1.08960294,1.64744444,14.6931534,15.42444,3.00E-04,4.00E-04,438.6408615,468.7977377,0.1935,0.0472,0.8083,0.1444,0,939.9629528,0.0333,0.8,0.1667,0,890.9217167,1,0,0,0,1336.278693,1,0,0,0,1350.515,0,1,0,0,1204.12445,0,1,0,0,1197.151355
813085,BT 76,Wales,Wales,Rural,801 to 900m,FTTC,B,54.97025788,52.59567871,55.11808852,54.8961798,54.71384826,55.09139045,7.0337938,6.943769548,7.04482271,7.032240787,6.879376,7.118288,0,0,11.16882561,11.08001851,0.28020994,0.28416667,0.15042582,0.15190323,9.9819931,10.02058621,4.00E-04,0,120.2393532,122.5760167,0.1613,0.0447,0.8101,0.1453,0,913.5705754,0.0333,0.8,0.1667,0,866.4859667,1,0,0,0,682.4847315,1,0,0,0,720.9476452,0,1,0,0,557.4293098,0,1,0,0,583.3088065
