unit_id,WT_national,WT_ISP,Valid_panel,Pack_number,Tech,Plusnet_upload,LLUvsNon,MarketClass,URBAN2,Nation,Dist_ADSL1,Dist_ADSL2,DL24hrmean,DL24hrmax,DLpeakmean,DLpeakmax,UL24hrmean,UL24hrmax,UL24hrmean_A,UL24hrmax_A,DNSFail24hr,DNSFailPeak,DNSRTT24hr,DNSRTTPeak,JitterUp24hr,JitterUpPeak,JitterDown24hr,JitterDownPeak,Latency24hr,LatencyPeak,PacketLoss24hr,PacketLossPeak,Web24hr,WebPeak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak
813569,2.94,1.26,Valid panelist,Sky 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 9,10.57662922,11.024248,10.52176267,10.976056,1.073144334,1.156072,1.065750118,1.115528,0.04,0.12,14.21156105,13.94804161,0.56870139,0.6184375,0.47499306,0.611875,9.10075042,8.71159459,0.03,0.03,780.9031182,681.5675161,0.035,0,1,0,0,557,0,1,0,0,560,0,1,0,0,1433,0,1,0,0,1454.830917,0,1,0,0,2066,0,1,0,0,3874.368273
3320,0.72,0.45,Valid panelist,EE 20,ADSL2,#NULL!,N,3,Urban,England,#NULL!,Distance band 4,8.259971292,8.833872,7.8209656,8.833736,0.757522154,0.92928,0.759303466,0.924632,0.87,0.58,30.68160532,31.27866867,0.87672,1.006,0.56537,0.83328571,23.29822532,23.33318519,0.29,0.02,679.9677557,704.2342069,1.267,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
813565,1.11,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,47.46863038,54.0052,42.35081341,53.99704,3.00151228,3.052352,2.988372114,3.0454,0.04,0,12.14769847,12.77004632,1.51311211,1.7313125,0.36670852,0.589,12.56032708,13.10343902,1.54,0.58,214.8936745,266.0165807,2.367,0,1,0,0,609,0,1,0,0,604,1,0,0,0,779,0.9333,0.0667,0,0,909.64625,0,1,0,0,975,0,1,0,0,1053.258548
813039,3.4,0,Valid panelist,Sky 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,20.48750513,20.6864,20.47713264,20.681768,2.681847186,2.785928,2.681935734,2.785928,0.04,0,23.3812003,21.77712242,0.36867286,0.380625,0.51592565,0.581625,16.39910448,16.545625,0.01,0,446.6216325,458.2639333,0,0,1,0,0,556,0,1,0,0,579,1,0,0,0,1633,1,0,0,0,1624.060333,0,1,0,0,1255,0,1,0,0,1458.082833
812686,1.17,2.35,Valid panelist,BT 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 5,15.97110971,17.500688,15.9018967,17.500688,0.876068398,0.997376,0.873795143,0.98116,0,0,22.23836918,22.46577397,0.89299587,0.85833333,1.20224793,1.15807692,17.36912113,17.55544444,0.03,0,361.5566474,362.6559167,0.033,0,1,0,0,698,0,1,0,0,673,0,1,0,0,1547,0.5172,0.4828,0,0,1581.316276,0,1,0,0,1778,0,1,0,0,2194.689031
145082,0.93,0,Valid panelist,Other 20,ADSL2,#NULL!,N,3,Urban,England,#NULL!,Distance band 15,6.047405193,6.439496,6.055464,6.439496,0.684102286,0.742552,0.691372,0.741416,0.29,2.3,26.82540758,27.03775294,0.69921364,0.73007143,0.56829091,1.09457143,25.49989506,26.03143333,0.53,2.12,1261.636541,1472.101697,0.233,0,1,0,0,1104,0,1,0,0,1606,0,1,0,0,2065,0,1,0,0,2346.368955,0,1,0,0,3393,0,1,0,0,5024.744308
815189,4.95,1.07,Valid panelist,Sky 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 15,4.983652292,5.605464,5.083883466,5.605464,0.892440858,0.95104,0.9011104,0.95104,0.06,0,17.81908146,18.23898298,0.58258871,0.5998,0.54295968,0.53492857,12.47478876,13.0030625,0.06,0.01,1029.297808,1016.710786,0.217,0,1,0,0,909,0,1,0,0,880,0,1,0,0,2255,0,1,0,0,2387.377905,0,1,0,0,2612,0,1,0,0,3104.724211
256848,0,0.73,Valid panelist,EE 40,FTTC 38,#NULL!,N,3,Urban,England,#NULL!,#NULL!,36.7055096,37.18808,36.77978071,37.156288,9.27242179,9.319576,9.261706118,9.308056,2.57,3.13,14.71425203,14.49584412,0.40196096,0.40653333,0.92333934,0.75406667,10.93962731,11.016775,0.04,0.1,261.9473754,270.1155405,0.133,0,1,0,0,937,0,1,0,0,907,1,0,0,0,1589,1,0,0,0,1600.850029,0,1,0,0,2250,0,1,0,0,2544.033529
812446,0.32,1,Valid panelist,Virgin 100,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,89.01361201,106.429312,65.80132944,104.893984,6.023207366,6.239808,5.956992781,6.196424,0.46,0,12.28209785,13.43020198,2.69350149,3.30757895,0.38270149,0.84538889,13.23157082,14.76878571,0.54,0.18,247.6807729,246.36275,0.3,0,1,0,0,404,0,1,0,0,604,1,0,0,0,718,1,0,0,0,685.6041579,0,1,0,0,788,0,1,0,0,832.9815
814231,0,1.09,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,36.85203351,37.215944,36.18831976,37.209048,8.459748389,8.539688,8.458630823,8.539688,0,0,15.39370138,15.40876971,0.32585965,0.32835294,0.34344912,0.35441176,11.30830783,11.28625,0.03,0.03,197.5688949,189.1029063,0.04,0,1,0,0,525,0,1,0,0,526,1,0,0,0,890,1,0,0,0,913.239375,0,1,0,0,1100,0,1,0,0,1166.119438
1608,0.46,0.78,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,62.62086539,63.480232,61.79159102,63.478592,16.52918451,17.1078,16.03368624,17.1078,0.11,0,16.04331381,16.77735781,0.56847414,0.49415789,0.73462931,0.51228571,11.08229037,11.31730952,0.22,0.13,250.4122371,209.4017381,0.033,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
675956,0.33,1.27,Valid panelist,Talk Talk 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,25.61756097,27.968016,25.8560584,27.968016,1.860922529,1.956608,1.857295619,1.946528,0,0,42.34432246,44.92696403,0.50646199,0.55485,0.41931871,0.4428,27.66019527,27.55535,0.17,0.11,654.9538312,660.2704833,0.367,0,1,0,0,750,0,1,0,0,741,1,0,0,0,1457,1,0,0,0,1467.669714,0,1,0,0,1864,0,1,0,0,2224.873381
800206,0.43,0.74,Valid panelist,Talk Talk 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,34.74493422,37.282136,35.06279733,37.251752,1.839526126,2.110208,1.856538222,2.110208,0,0,16.60659876,16.38505296,1.54895177,1.46727778,0.34590675,0.34244444,12.24619379,12.27217073,0.03,0,481.713064,510.0342143,0.267,0,1,0,0,429,0,1,0,0,392,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,0,1,0,0,1310,0,1,0,0,1100.639688
34546,0,1.26,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,73.75448583,74.314648,73.04867902,74.303088,18.47848884,18.701144,18.50689086,18.687576,0.02,0.31,10.12180941,10.20243547,0.36909302,0.3474,0.53154651,0.53814286,9.93617305,10.05587805,0.08,0.09,186.883066,183.4777073,0,0,1,0,0,766,0,1,0,0,783,1,0,0,0,525,1,0,0,0,518.4971463,0,1,0,0,1070,0,1,0,0,1318.39369
410432,0.28,0,Valid panelist,Virgin 70,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,69.35219379,73.472176,64.38760114,73.445648,5.06742099,5.176784,5.04185477,5.176784,0.04,0,11.80730185,11.78495946,1.23146377,1.75475,0.19717391,0.31757143,11.74640569,12.1733125,0.14,0.22,169.0536533,192.9555,0.333,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
3641,0,0.45,Valid panelist,Talk Talk 80,FTTC 76,#NULL!,Y,2,Semi-urban,England,#NULL!,#NULL!,74.1975202,74.322656,74.0811484,74.321576,18.58464555,18.710496,18.58294626,18.710496,0.23,0.9,22.01211518,21.54292355,0.45441193,0.4491,0.41112748,0.42033333,12.69058499,12.696,0.03,0,195.3798088,194.2731795,0.233,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
813645,0.23,1.09,Valid panelist,BT 40,FTTC 38,#NULL!,Y,3,Rural,England,#NULL!,#NULL!,37.09063326,37.46228,37.13839644,37.391608,9.265324542,9.454352,9.248868,9.454352,0.01,0,17.62456142,17.76181243,0.38594212,0.43173684,0.37820579,0.39794444,13.36057464,13.31619444,0.12,0,210.3617997,209.1490882,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
142772,0.33,0.93,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,74.00065299,74.323032,73.86219077,74.31228,18.56284971,18.635912,18.53745108,18.635912,0.03,0,18.10032359,18.1684105,0.29072403,0.26225,0.26456169,0.31690476,12.61383129,12.53705263,0.01,0,210.4698159,188.5875,0.067,0,1,0,0,640,0,1,0,0,642,1,0,0,0,498,1,0,0,0,498.5944,0,1,0,0,1167,0,1,0,0,1346.066475
667094,0,0.91,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,73.71618482,74.346856,72.96963697,74.33108,18.56510201,18.647168,18.54645343,18.623288,0.03,0,17.45506729,17.83238333,0.29633333,0.2684,0.26119281,0.27525,12.69596837,12.73491892,0.01,0,174.9368107,188.2711035,0.033,0,1,0,0,416,0,1,0,0,401,1,0,0,0,525,1,0,0,0,526.8542222,0,1,0,0,992,0,1,0,0,1143.994321
655976,0.4,1,Valid panelist,Virgin 100,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,104.7865745,106.108624,104.1883008,106.061344,6.01847479,6.0716,6.010947027,6.0716,0,0,12.70083536,13.32830808,1.61559848,1.93752632,0.19651136,0.2527,12.77924203,13.43536842,0.02,0.01,182.0534389,193.1619189,0,0,1,0,0,395,0,1,0,0,397,1,0,0,0,501,1,0,0,0,608.9477368,0,1,0,0,882,0,1,0,0,1127.800579
662348,0.39,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,142.6169624,159.112456,126.7126736,156.173056,11.50146864,12.045392,11.46237829,12.034304,0,0,13.28586802,14.14386405,1.62290883,2.0487619,0.21952557,0.3654,13.48183688,13.95439024,0.03,0.01,207.4587159,196.9217143,0.033,0,1,0,0,398,0,1,0,0,412,1,0,0,0,466,1,0,0,0,567.6325122,0,1,0,0,908,0,1,0,0,1243.056171
144276,0,0.54,Valid panelist,Talk Talk 20,ADSL2,#NULL!,Y,3,Urban,England,#NULL!,Distance band 1,5.522350279,5.844488,5.1409132,5.843376,0.530147514,0.704344,0.476922,0.70324,0.05,0,42.70281288,45.45729787,0.80843137,0.97678571,0.45233333,0.41976923,37.46380819,37.47193333,0.09,0.23,1595.970038,1927.633614,0.7,0,1,0,0,1504,0,1,0,0,1496,0,1,0,0,2382,0,1,0,0,2158.812429,0,1,0,0,3881,0,1,0,0,4416.643263
815083,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,189.347645,209.92672,172.3891793,197.136384,12.45265609,13.037368,12.51703392,12.963976,0,0,15.462993,15.53413562,1.93057273,2.1247,0.19806364,0.21890909,14.60019449,14.71354839,0.06,0.01,252.8289978,269.5121304,0.192,0,1,0,0,331,0,1,0,0,405,1,0,0,0,381,1,0,0,0,395.2867273,0,1,0,0,740,0,1,0,0,913.4997
816681,1.34,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,53.99818627,54.711888,54.34923067,54.701152,2.9995329,3.076232,2.994864,3.076232,0.06,0,27.89363455,28.11908466,4.39836893,4.57916667,0.18593204,0.288,20.0718271,21.71875,0.05,0.01,311.4481095,413.2561818,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
655986,0.55,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,145.4129016,161.238256,131.6960726,153.768656,12.00768471,12.059688,12.00473951,12.059688,0.01,0,12.85426002,12.9430624,1.17777904,1.4346,0.17735493,0.30035,14.32516738,14.60687805,0.18,0.16,201.5951581,221.571,0.4,0,1,0,0,467,0,1,0,0,641,1,0,0,0,365,0.9762,0.0238,0,0,404.2106977,0,1,0,0,961,0,1,0,0,1509.29675
814407,0.68,1,Valid panelist,Virgin 100,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,97.57474924,107.473656,91.308916,106.66468,5.978719101,6.236992,5.981233778,6.218136,0.01,0,16.97858234,16.89531053,3.61416818,4.97442857,0.19405,0.32661538,14.63737949,14.83120833,0.11,0.02,216.0285688,210.70692,0.158,0,1,0,0,587,0,1,0,0,395,1,0,0,0,388,1,0,0,0,415.3361667,0,1,0,0,1584,0,1,0,0,1840.742
813847,0,1.64,Valid panelist,Plusnet 40,FTTC 38,20,Y,3,Urban,England,#NULL!,#NULL!,36.23284114,37.962512,35.5197792,37.926312,16.12675886,16.440776,16.02046133,16.440776,0,0,24.23517029,24.15288936,0.813,1.0694,0.87240741,1.0992,20.1622931,20.31927273,0.05,0.01,253.2646463,239.3557,0.125,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
815085,0.4,1,Valid panelist,Virgin 100,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,107.1580854,107.514232,106.5090243,107.469088,6.049430047,6.16608,6.055852903,6.164592,0,0,12.22748921,12.61770737,1.46734386,1.54361538,0.18397193,0.27675,12.82648448,12.89178125,0.06,0,192.2831033,200.1113871,0.24,0,1,0,0,344,0,1,0,0,359,1,0,0,0,436,1,0,0,0,546.1642,0,1,0,0,785,0,1,0,0,832.0048235
813855,0,1.16,Valid panelist,Plusnet 80,FTTC 76,20,Y,3,Urban,England,#NULL!,#NULL!,48.06008234,49.87272,46.85720444,49.450928,7.40963323,7.807,7.360131294,7.492056,0.04,0,14.34725792,14.7300977,0.39336946,0.398,0.41566667,0.552125,9.82873891,9.95029412,0.04,0.01,176.919869,230.1798333,0,0,1,0,0,932,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,0,0,733,1,0,0,0,796.4756,0,1,0,0,887,0,1,0,0,1103.035833
202366,0.62,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,53.8726346,54.379112,53.26896176,54.31656,3.007872366,3.168192,2.988543238,3.125328,0.02,0,13.42008005,13.7819173,2.57245429,2.82675,0.37669714,0.64333333,14.06176856,14.43747619,0.03,0.04,248.6212974,245.1783947,0.067,0,1,0,0,636,0,1,0,0,695,1,0,0,0,739,1,0,0,0,741.1285476,0,1,0,0,918,0,1,0,0,929.1944706
814033,0.32,1,Valid panelist,Virgin 100,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,102.3450697,106.08056,96.05679947,105.807064,6.220643171,6.525816,6.24747669,6.471808,0.02,0,16.28859325,16.80775657,1.54379468,1.81976923,0.24256107,0.37292308,13.36092206,13.98665714,0.04,0.01,236.2259146,182.5723333,0.111,0,1,0,0,318,0,1,0,0,343,1,0,0,0,529,1,0,0,0,479.4833333,0,1,0,0,664,0,1,0,0,841.7764375
674218,0,0.73,Valid panelist,EE 80,FTTC 76,#NULL!,N,3,Urban,England,#NULL!,#NULL!,74.23127709,74.361928,74.2280962,74.343608,18.95204306,19.192672,18.93238654,19.110032,2.61,1.8,13.83159479,13.67674239,0.37064756,0.37105263,0.39822063,0.52711111,10.56455966,10.79325,0.04,0,296.5266996,290.13485,0.067,0,1,0,0,776,0,1,0,0,772,1,0,0,0,1476,1,0,0,0,1532.660619,0,1,0,0,2030,0,1,0,0,1976.706071
665752,0.43,0.69,Valid panelist,Talk Talk 40,FTTC 38,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,36.62823549,37.144256,36.61032649,37.10952,1.854513704,1.927504,1.854890514,1.927504,0.06,0,33.41467897,37.34222404,0.54295652,0.54811765,0.30628261,0.319,11.95304956,11.87642857,0.03,0,343.2783972,372.1816471,0.233,0,1,0,0,632,0,1,0,0,604,1,0,0,0,989,1,0,0,0,984.8674167,0,1,0,0,1558,0,1,0,0,2241.926757
571682,0.39,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,130.6109869,159.636104,103.4365156,153.879792,11.9934186,12.056992,12.00123774,12.056992,0.01,0.17,12.14109564,14.86988489,2.25075617,2.90627778,0.47428704,1.56593333,12.56546579,14.26912195,0.06,0.35,162.2326012,208.4899211,0.4,0,1,0,0,378,0,1,0,0,411,1,0,0,0,366,1,0,0,0,512.45065,0,1,0,0,944,0,1,0,0,1710.732444
34482,1.64,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,143.5002024,159.116736,125.4216152,157.367504,12.00423679,12.159984,11.97733686,12.117896,0.01,0,14.89598424,15.70059086,1.61166569,1.9172,0.24521701,0.2745,12.74040172,13.230325,0.04,0,248.4758529,311.8979714,0.233,0,1,0,0,492,0,1,0,0,649,1,0,0,0,380,1,0,0,0,484.8311944,0,1,0,0,871,0,1,0,0,1246.965528
125734,3.16,0,Valid panelist,Virgin 30,Cable,#NULL!,N,1,Semi-urban,England,#NULL!,#NULL!,31.08779159,31.384064,31.10176952,31.338488,1.939737756,2.0156,1.937540381,2.0156,0.04,0,16.31546557,16.64112943,3.05398792,3.0587,0.22114804,0.43484211,14.57933965,14.6352439,0.05,0.03,225.2180841,239.0784146,0.033,0,1,0,0,593,0,1,0,0,599,1,0,0,0,1123,1,0,0,0,1244.668571,0,1,0,0,1187,0,1,0,0,1611.324171
30450,0.39,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,89.32332331,158.9782,29.62302025,94.690656,9.727059126,12.057624,9.236495226,12.057624,0.02,0.24,33.24347277,43.94503465,17.2501032,21.67177778,0.7167331,2.3755,19.37649194,22.97047368,0.12,0,444.507717,523.96984,0.067,0,1,0,0,1000,0,1,0,0,1205,1,0,0,0,856,0.8148,0.1852,0,0,1544.329531,0,1,0,0,1750,0,0.96,0.04,0,2095.864962
563320,0.31,1,Valid panelist,Virgin 152,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,152.5889558,158.93344,146.6932438,157.803424,6.722747334,7.459176,6.363550439,7.151064,0,0,15.520775,16.22929768,2.44045115,3.37064706,0.2195977,0.26057895,13.97271165,15.14836585,0.03,0,235.6217133,280.5818889,0,0,1,0,0,361,0,1,0,0,361,1,0,0,0,530,1,0,0,0,521.661359,0,1,0,0,786,0,1,0,0,955.6787105
1452,1.88,0,Valid panelist,Virgin 60,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,56.81669342,62.153232,45.93433633,61.812136,2.906226048,3.006656,2.866818666,2.983048,0,0,13.51272646,14.31945619,1.41379275,1.65318182,0.31684974,0.4861,13.26529985,13.731025,0.06,0,210.1694786,233.7565714,0.067,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
125736,1.34,1,Valid panelist,Virgin 50,Cable,#NULL!,N,3,Urban,England,#NULL!,#NULL!,51.90763847,54.011072,48.66470286,53.894472,3.03188538,3.170432,3.004537026,3.170432,0.01,0,14.07167426,13.90782389,1.62928406,2.00914286,0.27792197,0.42347619,13.0212777,13.50394872,0.09,0,222.4455449,228.0192195,0.2,0,1,0,0,554,0,1,0,0,560,1,0,0,0,697,1,0,0,0,720.8646829,0,1,0,0,899,0,1,0,0,1023.11385
3627,0,0,Valid panelist,Plusnet 40,FTTC 38,10,Y,1,Rural,England,#NULL!,#NULL!,27.13889197,28.965688,25.90018954,28.965688,1.855517966,1.917656,1.85511317,1.917656,0.14,0.1,15.64975327,16.02269697,0.47775,0.46933333,0.3856408,0.65904762,11.78883191,11.790975,0.2,0.04,240.4477822,275.55475,0.8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,
34086,0.33,0.95,Valid panelist,BT 80,FTTC 76,#NULL!,Y,3,Urban,England,#NULL!,#NULL!,48.44259795,49.103392,48.185682,49.103392,12.0171701,12.184344,12.01241444,12.166704,0.03,0.46,11.94583471,12.15957055,0.35648773,0.3532,0.44099387,0.46425,10.76324574,10.71478571,0.04,0,171.9844869,174.6451429,0.2,0,1,0,0,589,0,1,0,0,623,1,0,0,0,692,1,0,0,0,685.7000286,0,1,0,0,1049,0,1,0,0,2414.756886
815603,0,0.71,Valid panelist,EE 80,FTTC 76,#NULL!,N,2,Rural,England,#NULL!,#NULL!,71.79192048,73.834576,71.77413354,73.75752,18.05136347,18.640304,17.83545927,18.640304,2.62,1.72,15.6086439,15.34304846,0.38309174,0.38807692,0.62095392,0.70109091,12.486714,12.9154375,0.21,0.33,283.4504018,275.77772,0.591,0,1,0,0,723,0,1,0,0,544,1,0,0,0,1376,1,0,0,0,1378.973067,0,1,0,0,1873,0,1,0,0,1752.704643
146090,1.18,0.54,Valid panelist,Talk Talk 20,ADSL2,#NULL!,Y,1,Semi-urban,England,#NULL!,Distance band 2,6.054175186,6.06404,6.054657905,6.06404,0.860151277,0.877816,0.86102819,0.875512,0.13,0,25.09187633,25.10096575,0.86964758,0.8938,1.04100441,0.6824,22.67616738,22.80610811,0.08,0.07,1185.157621,1183.863286,0.267,0,1,0,0,966,0,1,0,0,1033,0,1,0,0,2373,0,1,0,0,2361.397667,0,1,0,0,3014,0,1,0,0,3258.191619
539018,0,0,Valid panelist,Plusnet 40,FTTC 38,2,Y,1,Rural,England,#NULL!,#NULL!,34.64496463,36.455168,34.032048,36.265088,1.830756192,1.883272,1.828950815,1.883272,0.02,0,15.87903042,15.8373732,0.71570229,0.49378571,0.35022137,0.37557143,12.35725664,11.42416667,0.13,0.01,217.2527252,216.1289231,0.5,0,1,0,0,446,0,1,0,0,357,1,0,0,0,1313,0.9412,0.0588,0,0,1105.699778,0,1,0,0,889,0,1,0,0,1029.6714
470578,0.34,0.43,Valid panelist,BT 20,ADSL2,#NULL!,Y,1,Rural,England,#NULL!,Distance band 2,6.827407207,7.007832,6.739466666,6.979312,0.624837164,0.791704,0.6300856,0.791704,0,0,28.44274935,28.87649899,2.15921829,0.822,0.52672566,0.5256,26.2366855,26.11158333,0.01,0.01,852.004023,683.3200476,0.1,0,1,0,0,3020,0,1,0,0,1074,0,1,0,0,2661,0,1,0,0,2067.355614,0,1,0,0,3112,0,1,0,0,2941.710048
813169,0,0.88,Valid panelist,BT 40,FTTC 38,#NULL!,Y,,Urban,England,#NULL!,#NULL!,36.64170534,37.168504,35.903496,37.168504,9.280272215,9.345344,9.280051707,9.345344,0,0,18.08498814,18.22108012,0.33629814,0.34505263,0.8336677,0.47642105,13.46584084,13.506525,0.1,0.16,203.7885497,226.86,0.035,0,1,0,0,623,0,1,0,0,622,1,0,0,0,931,1,0,0,0,958.663,0,1,0,0,1225,0,1,0,0,1332.932756
814027,0,1,Valid panelist,Virgin 200,Cable,#NULL!,N,,Urban,England,#NULL!,#NULL!,138.3853342,207.848552,103.6456226,172.812224,12.42318365,13.074936,12.511348,12.932448,0.05,0,14.79619753,15.45169608,2.93885882,3.2383,0.17426901,0.2825,13.66505882,13.82732432,0.02,0.03,210.4318068,253.23256,0.148,0,1,0,0,336,0,1,0,0,332,1,0,0,0,1267,1,0,0,0,1170.118615,0,1,0,0,844,0,1,0,0,1831.083889
185594,0,0.3,Valid panelist,Plusnet 40,FTTC 38,10,Y,2,Rural,England,#NULL!,#NULL!,15.45602358,16.617256,15.47756156,16.615096,2.425082518,2.552544,2.406365882,2.543496,0.04,0,22.85001091,22.9710355,0.43143658,0.43031579,0.38562832,0.43615789,17.43583262,17.55056098,0.03,0.05,324.2817467,316.3314054,0.1,0,1,0,0,703,0,1,0,0,675,0,1,0,0,1280,0.3125,0.6875,0,0,1357.660176,0,1,0,0,1555,0,1,0,0,2093.862125
173730,2.56,0.99,Valid panelist,Sky 20,ADSL2,#NULL!,Y,2,Semi-urban,England,#NULL!,Distance band 11,11.64648057,12.003168,11.31704923,11.915128,1.104738558,1.172288,1.073403636,1.15028,0.1,0.76,13.79818393,15.12635156,0.7590082,1.0564,0.43577236,0.4502,12.5997451,12.74307143,0.12,0.1,765.6332389,859.5851,0,0,1,0,0,579,0,1,0,0,745,0,1,0,0,1269,0,1,0,0,1206.920273,0,1,0,0,2212,0,1,0,0,1478.232273
656062,0,0,Valid panelist,FTTC Other,FTTP,#NULL!,Y,,Urban,England,#NULL!,#NULL!,191.458314,205.090168,162.7473778,195.417488,20.71952852,20.855208,20.6367928,20.801488,0,0,9.79450043,10.0685138,0.28357407,0.408,0.12907063,0.222,7.13607534,7.53472727,0.08,0,274.6484662,435.8834,0.167,0,1,0,0,350,0,1,0,0,346,1,0,0,0,221,1,0,0,0,268.7574375,0,1,0,0,885,0,1,0,0,966.0176316
