Unit_id,Distance band,Urban/rural,Market,ISP,Headline speed,Technology,Download speed (Mbit/s) 24-hour,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,ISP weights
15007,1992-2563,Urban,3,Virgin,30,Cable,27.226,29.365,26.605,2.019,2.091,2.013,16.855,0.003,17.959,0,2.588,0.243,3.156,0.576,12.325,0.10%,13.265,0.02%,217.053,234.132,1
15019,>5000,Rural,1,Plusnet,20,ADSL1,1.472,2.195,1.578,0.388,0.453,0.382,49.967,0.008,53.974,0.052,1.841,0.937,1.957,1.164,44.381,0.12%,44.49,0.06%,3915.63,3450.092,
15061,946-1143,Urban,3,Virgin,30,Cable,29.053,33.473,28.443,1.971,2.104,1.962,11.639,0.005,11.803,0.006,4.278,0.283,4.705,0.281,11.194,0.51%,11.321,0.58%,426.305,372.866,1
15076,582-763,Urban,3,BT,8,ADSL1,6.255,6.785,5.685,0.422,0.484,0.422,18.321,0,18.617,0,1.162,0.426,0.691,0.531,18.658,0.02%,18.757,0.02%,1061.9,1485.199,1.28
15077,0-385,Urban,3,Virgin,60,Cable,61.293,63.065,60.163,3.03,3.165,3.015,17.057,0.003,18.949,0.002,3.605,0.309,5.02,0.642,15.174,0.03%,16.504,0.02%,261.515,272.902,1
15080,1992-2563,Urban,3,Virgin,60,Cable,61.857,62.673,61.101,3.381,3.56,3.397,12.075,0.003,12.127,0,1.993,0.219,2.499,0.296,15.436,0.14%,15.884,0.02%,236.261,243.358,1
15087,582-763,Urban,3,Virgin,20,Cable,20.365,20.771,20.396,1.18,1.275,1.182,12.487,0.002,13.032,0,2.769,0.795,3.734,1.116,11.603,0.07%,13.134,0.05%,372.359,428.153,
15092,385-582,Urban,2,TalkTalk,20,ADSL2+,14.06,14.184,14.06,0.907,0.991,0.907,29.498,0,29.18,0,0.87,0.457,0.909,0.505,20.007,0.06%,20.136,0.04%,656.844,550.089,0.59
15103,1367-1635,Urban,3,Virgin,20,Cable,17.113,19.013,17.074,2.043,2.122,2.037,14.974,0.002,15.101,0,2.542,0.143,3.144,0.223,12.611,0.06%,13.191,0.00%,268.482,286.806,
15116,1992-2563,Urban,2,Virgin,60,Cable,62.59,62.673,62.528,3.05,3.21,3.053,14.441,0.002,14.613,0,2.124,0.2,2.056,0.28,15.049,0.01%,14.99,0.01%,278.675,274.657,1
15124,763-946,Urban,3,Sky,20,ADSL2+,13.471,14.527,13.277,0.986,1.09,0.991,12.424,0.001,11.914,0,0.582,0.423,0.6,0.211,12.941,0.12%,13.941,0.08%,1752.139,1926.76,0.89
15142,1367-1635,Urban,3,Virgin,60,Cable,61.494,62.662,61.196,3.368,3.525,3.371,15.017,0.003,14.744,0,3.05,0.427,3.442,0.462,17.14,0.13%,17.18,0.28%,298.103,313.224,1
15145,1992-2563,Urban,3,Virgin,60,Cable,62.531,62.675,62.575,3.028,3.118,3.031,10.022,0.004,10.315,0,1.373,0.18,1.43,0.228,7.8,0.07%,7.978,0.02%,185.884,221.39,1
15151,1635-1992,Rural,1,TalkTalk,20,ADSL1,4.602,7.784,4.181,0.8,0.909,0.791,32.718,0.001,35.213,0,0.698,0.571,0.684,0.929,32.731,0.48%,37.496,0.06%,1091.442,1168.572,
15178,1367-1635,Urban,3,Virgin,20,Cable,18.443,20.71,20.013,1.18,1.275,1.174,12.787,0.002,13.195,0,2.345,0.962,3.08,1.005,13.706,0.12%,14.765,0.58%,670.615,388.919,
15180,0-385,Urban,2,Plusnet,20,ADSL1,18.361,19.293,18.427,0.397,0.449,0.392,24.964,0.007,29.893,0.037,1.263,0.387,1.459,0.537,21.678,0.07%,21.579,0.01%,566.87,585.639,0.57
15185,946-1143,Urban,3,Virgin,60,Cable,60.371,63.037,58.487,3.034,3.177,3.038,12.1,0.002,12.834,0,2.434,0.284,2.827,0.612,12.603,0.13%,13.533,0.38%,204.024,227.21,1
15209,1367-1635,Urban,3,Virgin,30,Cable,31.155,33.339,31.254,2.016,2.086,2.025,12.29,0.002,12.497,0,2.11,0.241,2.202,0.334,11.96,0.05%,12.377,0.03%,216.048,227.704,1
15217,1635-1992,Urban,3,Virgin,60,Cable,59.833,63.06,59.886,2.736,3.163,2.832,21.99,0.002,25.478,0,7.413,0.196,8.137,0.199,19.316,0.11%,20.177,0.02%,323.505,311.512,1
21704,582-763,Urban,3,Virgin,120,Cable,119.267,126.718,117.471,11.6,12.06,11.604,15.043,0.003,15.136,0.014,3.193,0.182,4.258,0.369,16.915,0.01%,17.94,0.01%,255.543,246.706,1
21885,1992-2563,Urban,3,Virgin,120,Cable,113.129,126.719,104.698,11.536,11.889,11.551,12.734,0.004,12.718,0.013,2.412,0.146,2.503,0.304,9.913,0.10%,10.145,0.08%,191.111,219.389,1
22869,0-385,Urban,1,Plusnet,20,ADSL1,18.112,18.745,18.009,0.967,1.1,0.964,16.723,0.006,20.507,0.01,0.546,0.451,0.771,1.047,14.377,0.05%,15.005,0.22%,326.272,382.73,
22871,1992-2563,Urban,3,Virgin,120,Cable,115.125,126.29,99.52,11.556,11.856,11.54,13.217,0.002,12.805,0,1.464,0.282,1.524,0.458,8.818,0.01%,9.141,0.02%,207.007,196.256,1
22872,0-385,Urban,3,Virgin,120,Cable,67.898,126.721,29.516,11.574,13.434,11.343,16.015,0.003,26.019,0,3.649,1.192,5.24,4.83,15.337,0.02%,21.089,0.02%,262.192,327.004,1
22873,1635-1992,Rural,3,Virgin,120,Cable,115.701,126.296,108.373,11.648,11.956,11.651,21.094,0.003,20.461,0,1.436,0.29,1.601,0.309,17.459,0.04%,17.575,0.02%,296.887,341.122,1
24697,0-385,Urban,3,Virgin,120,Cable,125.901,126.786,125.385,11.594,11.854,11.612,12.789,0.002,13.176,0,2.498,0.263,2.974,0.419,12.566,0.01%,13.306,0.02%,208.442,234.874,1
24794,763-946,Urban,3,Virgin,120,Cable,112.44,126.697,105.983,11.564,11.94,11.418,15.462,0.003,15.685,0,3.44,0.785,2.574,0.466,20.185,0.06%,20.756,0.03%,293.594,305.905,1
24876,1367-1635,Urban,3,Virgin,120,Cable,125.277,126.729,124.395,11.574,11.839,11.575,10.934,0.003,10.831,0,2.836,0.124,3.961,0.232,9.707,0.03%,10.113,0.01%,630.165,453.24,1
25624,385-582,Urban,3,TalkTalk,20,ADSL2+,13.478,13.749,13.488,0.808,0.879,0.801,27.187,0,27.693,0,4.272,0.724,4.298,0.738,19.425,0.06%,19.541,0.08%,1249.315,1391.415,0.59
25865,0-385,,,TalkTalk,20,ADSL2+,7.136,9.261,7.475,0.678,0.815,0.662,29.078,0.079,28.849,0,1.471,0.573,2.408,0.823,27.347,0.69%,28.266,0.26%,9910.38,,0.59
25868,385-582,Urban,2,BT,20,ADSL1,14.666,15.35,14.824,1.056,1.157,1.064,19.144,0.001,19.25,0,0.618,0.484,0.572,0.434,18.483,0.05%,18.628,0.09%,369.377,392.27,0.86
25869,1143-1367,Rural,3,Orange,20,ADSL1,8.463,8.853,7.931,0.924,0.984,0.927,,,,,0.6,0.812,,,12.506,0.18%,15.705,2.21%,,,1.07
25885,582-763,Urban,2,Plusnet,20,ADSL1,5.395,5.795,5.457,1.018,1.16,1.028,13.761,0.006,18.28,0.027,0.927,0.41,1.309,0.898,10.701,1.85%,11.208,1.43%,840.742,685.083,0.72
25901,2563-5000,Urban,3,Virgin,30,Cable,31.142,33.434,31.138,2.019,2.1,2.013,17.981,0.002,17.556,0,2.342,0.202,2.556,0.429,16.106,0.04%,16.515,0.04%,275.018,309.315,1
26086,1367-1635,Urban,3,BT,20,ADSL1,9.49,9.719,9.502,0.982,1.042,0.98,23.976,0,24.216,0,0.535,0.451,0.532,0.476,23.763,0.06%,24.211,0.19%,520.043,504.163,1.22
26087,1143-1367,Urban,3,Plusnet,20,ADSL1,2.692,3.472,2.679,0.85,0.926,0.857,39.974,0.01,44.37,0.04,1.095,1.258,1.259,1.416,36.381,0.57%,36.528,0.39%,1549.166,1546.606,1.86
26088,1143-1367,Rural,1,BT,20,ADSL1,8.589,10.214,8.595,0.735,0.955,0.706,59.873,0.017,68.099,0.021,25.777,0.364,27.618,0.402,67.277,1.99%,73.001,2.35%,4623.381,5743.365,
26089,1635-1992,Urban,3,Virgin,60,Cable,62.587,62.961,62.407,3.014,3.159,3.009,12.651,0.004,11.819,0,2.077,0.19,2.192,0.186,8.909,0.10%,9.083,0.01%,148.461,176.018,1
26091,0-385,Urban,2,TalkTalk,20,ADSL2+,13.572,14.736,13.264,0.93,1.171,0.923,27.78,0.008,27.45,0.024,1.148,0.439,1.146,0.473,19.652,0.18%,20.327,0.08%,761.256,761.607,0.59
27294,0-385,Urban,3,Sky,20,ADSL2+,12.845,13.259,12.398,0.911,1.016,0.893,33.674,0,33.148,0,0.863,0.614,0.777,0.603,32.121,0.04%,32.473,0.05%,1033.685,1308.93,0.76
27724,2563-5000,Urban,3,Sky,20,ADSL2+,1.564,1.759,1.54,0.535,0.668,0.534,30.137,0.001,29.985,0,1.105,0.772,1.052,0.66,28.523,0.11%,30.159,0.03%,3076.618,3012.143,2.14
28482,1635-1992,Rural,1,BT,20,ADSL1,6.905,7.737,6.807,1.19,1.291,1.194,33.383,0.002,33.46,0,0.568,0.428,0.58,0.435,32.417,0.19%,32.661,0.51%,712.586,706.728,
28485,>5000,Rural,1,Orange,8,ADSL1,0.67,0.718,0.665,0.563,0.682,0.564,51.357,0.014,54.589,0,1.082,1.002,1.036,1.982,40.044,0.32%,41.567,1.34%,5465.532,5692.793,
28486,763-946,Urban,3,Sky,20,ADSL2+,4.363,9.883,2.869,0.688,0.914,0.675,17.739,0.052,17.338,0.08,0.533,0.28,0.526,0.295,14.229,3.41%,14.288,7.04%,4773.221,4035.166,0.89
28487,1992-2563,Urban,2,TalkTalk,20,ADSL2+,3.772,3.924,3.788,0.576,0.642,0.578,34.142,0.001,34.115,0,0.785,0.708,0.775,0.582,36.638,0.10%,36.842,0.05%,1105.189,1114.92,0.83
28575,946-1143,Urban,3,Sky,20,ADSL2+,11.347,11.572,11.322,0.8,0.898,0.805,28.09,0.002,28.229,0.004,0.993,0.34,1.057,0.364,23.527,0.19%,23.546,0.13%,623.022,663.659,0.89
29257,385-582,Urban,3,Plusnet,20,ADSL1,13.55,16.577,12.611,0.978,1.063,0.978,13.657,0.009,19.503,0.041,0.549,0.755,0.604,1.752,10.249,0.51%,11.891,1.36%,550.412,1098.957,0.57
30297,1367-1635,Urban,3,Virgin,60,Cable,56.342,62.672,53.264,3.049,3.199,3.047,13.134,0.002,13.183,0,2.876,0.219,3.286,0.275,13.506,0.02%,14.379,0.01%,257.51,264.508,1
30298,1143-1367,Urban,3,Virgin,60,Cable,61.93,63.038,61.281,3.025,3.205,2.98,15.913,0.003,17.598,0.003,2.669,0.222,3.759,0.485,14.84,0.02%,16.153,0.22%,222.194,249.503,1
30305,2563-5000,Rural,3,Virgin,60,Cable,62.884,63.072,62.874,3.035,3.139,3.037,12.713,0.002,12.155,0,2.35,0.115,2.383,0.189,9.528,0.07%,9.695,0.02%,160.937,162.963,1
30310,1367-1635,Urban,3,Virgin,60,Cable,56.51,62.673,56.082,2.823,3.161,2.881,37.908,0.003,38.349,0,16.923,0.181,13.701,0.286,17.75,0.00%,18.544,0.00%,467.862,459.09,1
30313,1992-2563,Rural,2,Virgin,60,Cable,62.882,63.087,62.901,3.038,3.157,3.033,11.893,0.002,11.854,0.002,2.138,0.143,2.232,0.2,11.41,0.03%,11.593,0.01%,198.778,236.841,1
30314,2563-5000,Urban,3,Virgin,60,Cable,62.001,63.049,62.746,2.993,3.137,3.011,13.918,0.006,16.35,0,3.452,0.124,2.663,0.203,13.634,0.30%,13.521,0.04%,203.956,177.829,1
30325,763-946,Urban,3,Virgin,60,Cable,62.455,63.105,62.356,3.047,3.169,3.047,13.005,0.002,13.831,0,2.282,0.196,2.708,0.371,13.921,0.04%,14.492,0.01%,218.103,251.507,1
30327,1143-1367,Urban,3,Virgin,60,Cable,62.58,62.671,62.607,3.383,3.543,3.376,15.453,0.002,15.418,0,1.337,0.203,1.364,0.271,19.009,0.04%,19.168,0.00%,370.873,397.693,1
30336,763-946,Urban,3,Virgin,120,Cable,97.142,126.712,74.133,11.331,12.707,11.31,13.121,0.004,14.72,0.009,2.974,0.329,4.487,1.01,14.566,0.34%,16.305,0.41%,263.339,241.766,1
30337,2563-5000,Urban,3,Virgin,120,Cable,102.382,126.273,77.97,11.566,12.013,11.481,11.987,0.002,13.224,0,1.886,0.324,2.482,0.665,14.202,0.03%,15.331,0.04%,272.114,273.476,1
30340,0-385,Urban,3,Virgin,120,Cable,106.812,126.721,99.729,11.768,12.084,11.806,22.512,0.002,21.384,0,2.229,0.199,2.298,0.375,20.543,0.10%,20.829,0.04%,363.543,370.228,1
30341,946-1143,Urban,3,Virgin,120,Cable,117.914,126.298,110.325,11.527,12.273,11.389,15.715,0.002,16.007,0,2.049,0.211,2.963,0.279,13.933,0.08%,15.214,0.24%,243.204,287.554,1
30342,946-1143,Urban,3,Virgin,120,Cable,114.148,126.305,108.768,11.615,11.902,11.629,14.362,0.003,14.015,0,1.287,0.193,1.393,0.298,17.238,0.05%,17.497,0.02%,293.471,288.418,1
30344,1992-2563,Urban,3,Virgin,60,Cable,60.751,62.667,58.983,3.013,3.162,2.983,18.181,0.003,17.883,0.011,1.405,0.401,1.929,0.674,15.342,0.03%,15.949,0.05%,267.125,284.224,1
30348,385-582,Urban,3,Virgin,60,Cable,61.907,62.671,61.136,3.049,3.188,3.048,12.754,0.002,13.239,0.005,1.599,0.203,1.958,0.254,15.172,0.02%,15.728,0.01%,269.11,257.631,1
30353,1367-1635,Urban,3,Virgin,120,Cable,114.684,126.303,105.584,11.494,12.117,11.502,17.51,0.003,17.539,0,1.45,0.24,1.742,0.334,18.636,0.26%,19.317,0.03%,326.069,385.164,1
30356,0-385,Urban,3,Virgin,120,Cable,118.669,126.781,117.656,11.623,12.675,11.655,12.466,0.002,14.004,0,3.336,0.209,5.001,0.294,11.847,0.04%,13.401,0.13%,181.752,191.316,1
30357,763-946,Urban,3,Virgin,120,Cable,109.011,126.724,94.997,11.564,11.905,11.553,18.197,0.003,17.918,0,2.553,0.212,3.21,0.524,12.753,0.01%,13.633,0.00%,220.807,206.65,1
30361,946-1143,Urban,3,Virgin,60,Cable,60.507,63.043,59.995,2.943,3.174,2.711,19.425,0,18.569,0,5.604,0.183,6.296,0.397,19.689,0.34%,19.876,0.02%,309.812,330.166,1
30362,2563-5000,Urban,3,Virgin,120,Cable,124.811,126.295,125.223,11.559,11.874,11.544,13.522,0.003,13.353,0,1.394,0.176,1.355,0.258,12.506,0.03%,12.358,0.07%,235.789,234.038,1
30364,385-582,Urban,3,Virgin,120,Cable,125.051,126.716,125.935,11.573,12.246,11.6,12.825,0.003,12.588,0,2.154,0.235,,,14.353,0.05%,14.598,0.00%,213.703,209.997,1
30365,2563-5000,Urban,3,Virgin,120,Cable,114.061,126.777,105.688,11.6,11.845,11.633,12.329,0.012,12.249,0,2.086,0.159,2.125,0.336,14.43,0.03%,14.716,0.01%,339.014,260.433,1
30367,1367-1635,Urban,3,Virgin,120,Cable,121.19,126.791,118.008,11.391,12.739,11.324,15.688,0.003,15.577,0,2.529,0.156,2.875,0.282,17.064,0.33%,17.565,1.21%,371.467,490.871,1
30371,1992-2563,Urban,3,Virgin,120,Cable,85.548,126.713,59.857,11.304,12.537,11.113,15.392,0.003,18.684,0,4.307,0.559,6.934,1.42,13.209,0.04%,18.45,0.07%,225.056,323.931,1
30372,946-1143,Urban,3,Virgin,120,Cable,122.709,126.714,121.582,11.611,11.905,11.605,15.868,0.003,15.849,0,2.17,0.234,2.295,0.418,16.555,0.14%,17.011,0.18%,237.492,234.325,1
30373,582-763,Urban,3,Virgin,120,Cable,126.226,126.309,126.231,11.579,11.864,11.593,10.201,0.002,10.167,0,1.244,0.129,1.258,0.193,8.44,0.03%,8.574,0.01%,192.298,192.881,1
30376,1992-2563,Urban,3,Virgin,120,Cable,121.225,126.758,116.576,10.651,13.745,10.114,14.334,0.003,14.364,0,2.764,0.145,4.095,0.275,15.084,0.04%,15.702,0.01%,274.154,347.31,1
30377,582-763,Urban,3,Virgin,100,Cable,67.163,91.38,62.044,8.478,13.64,8.178,32.083,0.003,45.465,0.002,12.493,0.314,28.449,0.517,28.283,0.19%,37.9,0.37%,637.816,1013.055,1
30378,1992-2563,Urban,3,Virgin,120,Cable,89.204,126.293,66.795,10.615,11.898,10.645,25.52,0.005,25.344,0,10.247,0.27,11.91,0.535,16.546,0.02%,17.304,0.07%,517.822,505.342,1
30379,1635-1992,Urban,3,Virgin,120,Cable,125.96,126.294,125.798,11.553,11.867,11.574,12.536,0.005,12.542,0.004,1.296,0.188,1.365,0.252,8.659,0.00%,9.225,0.00%,195.692,188.669,1
30381,1635-1992,Urban,3,Virgin,120,Cable,83.193,126.286,61.109,11.808,12.1,11.85,12.194,0.019,12.518,0.003,1.548,0.289,1.882,0.4,10.777,1.48%,11.322,0.78%,690.436,888.36,1
30383,1367-1635,Urban,3,Virgin,30,Cable,22.696,31.339,12.637,1.979,2.116,2.01,16.132,0.003,17.655,0,1.425,0.59,1.56,1.739,17.598,0.01%,20.544,0.02%,337.1,519.915,1
30386,1992-2563,Urban,3,Virgin,30,Cable,27.347,31.338,23.238,2.018,2.106,2.009,11.399,0.003,13.348,0.002,1.791,0.307,2.525,0.721,14.741,0.01%,16.907,0.00%,269.1,309.685,1
30389,582-763,Urban,3,Virgin,60,Cable,57.227,62.615,49.167,3.001,3.226,3.005,25.409,0.002,26.525,0.002,3.455,0.283,4.328,0.659,16.317,0.06%,18.091,0.28%,360.322,445.749,1
30391,1635-1992,Urban,3,Virgin,60,Cable,61.994,63.011,60.036,2.992,3.161,2.963,12.695,0.013,14.956,0.027,6.732,0.281,7.278,0.756,8.884,0.48%,10.479,0.70%,1600.349,1596.421,1
30392,1635-1992,Urban,3,Virgin,60,Cable,57.503,62.673,54.211,3.052,3.172,3.058,11.898,0.002,11.782,0,1.387,0.215,1.638,0.307,14.335,0.05%,14.855,0.00%,260.057,257.208,1
30393,1992-2563,Urban,3,Virgin,60,Cable,62.363,62.673,61.876,3.039,3.16,3.038,11.898,0.002,12.117,0.002,1.272,0.179,1.335,0.242,13.557,0.03%,13.81,0.24%,264.141,285.612,1
30394,763-946,Urban,3,Virgin,60,Cable,62.61,63.099,62.532,3.057,3.206,3.046,17.241,0.002,16.359,0,2.329,0.168,2.368,0.248,20.412,0.22%,20.485,0.82%,295.577,303.875,1
30397,946-1143,,3,Virgin,60,Cable,52.431,62.917,43.41,3.049,3.186,3.038,16.235,0.002,17.416,0,2.352,0.401,2.786,1.226,20.679,0.03%,22.215,0.00%,317.161,374.942,1
30401,1992-2563,Urban,3,Virgin,60,Cable,61.655,62.672,61.058,3.033,3.165,3.04,15.984,0.002,18.248,0,3.446,0.224,4.613,0.303,13.317,0.02%,14.914,0.11%,262.848,332.834,1
30407,385-582,Urban,3,Virgin,60,Cable,61.468,63.058,60.527,3.002,3.178,3.001,20.609,0.007,20.389,0.063,3.596,0.167,4.325,0.347,16.77,0.09%,17.729,0.23%,276.93,267.812,1
30413,1367-1635,Urban,3,Virgin,60,Cable,62.826,63.063,62.757,3.048,3.195,3.05,18.41,0.002,18.53,0,2.704,0.158,3.3,0.313,18.875,0.04%,19.114,0.02%,294.063,277.184,1
30416,1367-1635,Urban,3,Virgin,60,Cable,62.508,63.059,62.624,3.011,3.162,3.016,16.414,0.002,17.038,0,3.712,0.127,4.402,0.202,10.133,0.04%,10.599,0.03%,166.668,167.91,1
30417,763-946,Urban,3,Virgin,60,Cable,57.656,62.674,56.193,3.038,3.154,3.038,11.06,0.004,11.26,0.002,1.356,0.283,1.468,0.545,8.667,1.31%,9.197,1.17%,357.866,517.062,1
30419,763-946,Urban,3,Virgin,60,Cable,60.599,62.672,59.435,3.032,3.183,3.018,20.668,0.003,20.682,0,2.03,0.206,2.388,0.266,13.408,0.05%,14.058,0.01%,275.796,309.718,1
30421,1635-1992,Urban,3,Virgin,30,Cable,30.989,33.343,30.766,2.023,2.114,2.022,16.261,0.004,15.669,0,2.217,0.141,2.433,0.281,16.127,0.02%,16.314,0.07%,254.811,288.671,1
30430,1635-1992,Urban,3,Virgin,60,Cable,62.651,63.006,62.458,3.033,3.139,3.038,11.184,0.003,11.414,0,2.193,0.158,2.328,0.295,9.549,0.02%,9.784,0.01%,154.109,144.077,1
30443,1992-2563,Urban,3,Virgin,30,Cable,31.054,31.346,30.464,2.018,2.093,2.017,10.329,0.003,10.758,0,1.297,0.35,1.393,0.557,8.178,0.01%,8.611,0.01%,209.553,186.07,1
30444,2563-5000,Urban,3,Virgin,60,Cable,59.806,62.669,56.439,3.37,3.527,3.349,15.159,0.002,15.676,0,1.978,0.233,2.5,0.427,17.062,0.02%,17.836,0.02%,303.438,333.511,1
30450,946-1143,Urban,3,Virgin,120,Cable,89.268,126.295,55.462,11.523,11.985,11.567,11.536,0.003,12.888,0,1.625,0.369,2.017,0.872,13.182,0.04%,14.303,0.30%,243.301,302.644,1
30451,2563-5000,Urban,3,Virgin,30,Cable,27.797,33.076,24.656,2.016,2.098,2.017,14.986,0.003,17.798,0,2.555,0.521,2.94,1.656,15.515,0.17%,17.603,0.01%,254.8,340.838,1
30455,1635-1992,Urban,3,Virgin,120,Cable,126.027,126.825,125.882,11.787,12.062,11.77,13.739,0.003,13.477,0,2.569,0.146,2.844,0.217,15.212,0.78%,15.33,0.29%,292.551,456.708,1
30456,582-763,Urban,3,Virgin,120,Cable,116.553,126.769,112.431,11.618,11.982,11.649,22.443,0.002,22.508,0,2.757,0.212,3.147,0.389,12.055,0.03%,12.588,0.01%,226.089,255.105,1
30458,0-385,Urban,3,Virgin,120,Cable,113.544,126.725,110.341,11.231,12.472,11.196,19.107,0.009,17.882,0,4.933,0.299,5.627,0.732,14.239,0.06%,15.929,0.00%,300.72,348.906,1
30460,763-946,Urban,3,Virgin,120,Cable,82.526,126.703,50.396,11.513,12.251,11.52,38.398,0.054,39.061,0.1,6.167,0.623,8.842,2.294,19.149,0.05%,23.877,0.07%,701.839,678.994,1
30462,0-385,Urban,3,Virgin,120,Cable,96.738,126.713,82.888,11.592,11.876,11.558,14.666,0.001,14.585,0,2.138,0.198,2.297,0.433,17.978,0.12%,18.28,0.09%,269.49,331.716,1
30470,2563-5000,Urban,3,Virgin,120,Cable,110.434,126.562,102.522,11.07,11.625,11.003,22.466,0.005,22.722,0.029,4.749,0.179,5.157,0.367,16.927,0.03%,18.443,0.00%,270.614,267.535,1
30472,385-582,Urban,3,Virgin,120,Cable,106.12,126.289,95.766,11.531,12.345,11.552,12.158,0.001,12.238,0,1.818,0.562,2.019,1.262,13.615,0.10%,13.395,0.02%,235.892,228.55,1
30473,1635-1992,Urban,3,Virgin,120,Cable,95.822,126.723,70.655,11.381,12.001,11.295,13.924,0.005,15.917,0.005,5.43,0.426,4.915,1.454,10.748,0.25%,13.302,0.02%,211.625,259.254,1
30475,582-763,Urban,3,Virgin,120,Cable,118.363,126.709,116.52,11.037,11.801,11.078,23.064,0.018,24.437,0.004,5.683,0.167,5.675,0.334,16.601,0.17%,17.466,0.22%,882.866,1072.58,1
30477,1367-1635,Urban,3,Virgin,120,Cable,115.125,126.193,109.302,11.037,11.822,10.961,19.92,0.002,21.531,0,2.426,0.193,2.909,0.249,15.349,0.02%,15.951,0.08%,302.924,375.967,1
30480,1367-1635,Urban,3,Virgin,30,Cable,27.575,31.437,27.824,2.016,2.121,2.013,11.04,0.002,11.227,0,2.121,0.15,2.308,0.27,13.373,0.02%,13.655,0.01%,212.857,217.996,1
30481,1992-2563,Urban,3,Virgin,30,Cable,33.103,33.25,32.921,2.016,2.097,2.015,11.359,0.002,11.589,0,1.371,0.252,1.623,0.418,10.214,0.02%,10.933,0.03%,228.677,236.286,1
30482,385-582,Urban,2,Virgin,120,Cable,101.681,126.724,99.658,11.81,12.081,11.794,13.203,0.011,13.658,0.021,2.452,0.251,2.653,0.304,12.804,0.92%,13.012,1.22%,728.378,772.718,1
30483,385-582,Urban,3,Virgin,120,Cable,91.615,126.258,74.032,10.508,12.339,10.092,16.991,0.002,16.725,0,1.441,0.3,1.705,0.506,18.363,0.07%,19.087,0.02%,338.249,375.263,1
30485,2563-5000,Urban,3,Virgin,60,Cable,47.932,62.911,38.699,3.052,3.182,3.046,12.805,0.002,15.754,0,2.814,0.553,3.731,1.782,12.949,0.04%,15.455,0.04%,217.859,355.092,1
30486,0-385,Urban,1,Virgin,120,Cable,125.455,126.734,125.497,11.564,11.86,11.567,10.86,0.002,10.722,0,2.093,0.107,2.181,0.148,12.16,0.08%,12.225,0.02%,178.218,198.725,1
30488,1143-1367,Urban,3,Virgin,120,Cable,124.287,126.746,124.326,11.655,12.679,11.626,12.786,0.002,12.362,0.016,2.225,0.111,2.548,0.216,12.873,0.08%,13.264,0.03%,191.263,232.75,1
30490,2563-5000,Urban,3,Virgin,120,Cable,123.287,126.294,123.378,11.43,11.857,11.356,16.566,0.002,17.092,0,2.194,0.211,1.937,0.273,11.553,0.04%,11.798,0.06%,227.647,219.864,1
30491,1367-1635,Urban,3,Virgin,120,Cable,72.645,126.279,56.158,11.012,11.87,10.926,15.528,0.003,15.394,0,1.992,0.319,2.057,0.655,12.032,0.44%,12.327,1.05%,281.701,288.828,1
30496,2563-5000,Urban,3,Virgin,120,Cable,107.292,126.726,92.523,11.586,11.88,11.542,15.825,0.002,16.784,0,2.572,0.205,3.334,0.54,16.147,0.27%,17.091,0.20%,243.22,259.355,1
30498,1992-2563,Urban,3,Virgin,120,Cable,124.019,126.745,125.219,11.425,12.687,11.163,20.323,0.001,21.092,0,2.783,0.128,3.203,0.273,17.282,0.07%,18.744,0.00%,283.442,249.555,1
30499,2563-5000,Urban,3,Virgin,30,Cable,30.91,32.455,30.973,2.023,2.114,2.024,16.835,0.002,17.262,0,2.407,0.196,2.749,0.384,17.079,0.01%,17.669,0.12%,264.717,265.521,1
30500,763-946,Urban,3,Virgin,60,Cable,62.749,63.063,62.797,3.033,3.159,3.038,12.173,0.003,12.243,0,2.153,0.144,2.305,0.147,11.536,0.05%,11.838,0.02%,179.943,168.078,1
30570,1992-2563,Urban,3,Virgin,60,Cable,62.325,62.671,62.23,3.025,3.135,3.011,10.772,0.003,10.087,0,1.262,0.233,1.226,0.259,8.754,0.04%,8.547,0.01%,179.792,175.487,1
30585,385-582,Urban,3,Sky,20,ADSL2+,13.437,13.705,13.321,0.994,1.099,0.981,15.27,0,15.164,0,0.806,0.501,0.687,1.099,11.935,0.09%,13.392,0.03%,1612.743,1771.915,0.76
30591,582-763,Urban,3,Sky,20,ADSL2+,11.139,11.342,11.041,1.156,1.245,1.151,20.676,0.001,21.239,0,0.522,0.518,0.508,0.493,17.949,0.04%,18.237,0.03%,1415.854,1153.847,0.89
30593,385-582,Urban,3,Plusnet,20,ADSL1,10.237,12.044,9.897,1.156,1.299,1.139,24.181,0.008,32.339,0.018,2.601,0.455,7.989,0.725,19.21,0.73%,20.86,0.05%,639.461,814.177,0.57
